Lake.Name,STN,Site.ID,Year,Secchi.depth_avg,Latitude,Longitude
PENYCK LAKE (PENNICK),7003,1,2006,4.1,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2007,4,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2008,3.9,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2009,3.9,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2010,4.6,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2011,4,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2012,2.9,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2013,2.8,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2014,3.4,44.84888889,-76.71527778
PENYCK LAKE (PENNICK),7003,1,2015,3.8,44.84888889,-76.71527778
PERBETH LAKE (FISHER),4312,1,2009,2.7,45.53333333,-79.2
PERBETH LAKE (FISHER),4312,1,2011,3.6,45.53333333,-79.2
PERBETH LAKE (FISHER),4312,1,2012,3.9,45.53333333,-79.2
PERBETH LAKE (FISHER),4312,1,2018,3,45.53333333,-79.2
PERCY LAKE (PINE),4318,1,1995,5.2,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,1997,4.7,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,1998,4.5,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,1999,4.7,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2000,5,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2001,4.5,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2003,4,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2004,4.5,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2010,4.3,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2012,4.4,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2013,5.2,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2014,4,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2015,4.2,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2016,4.8,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2017,3.9,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2018,4.2,45.22472222,-75.3625
PERCY LAKE (PINE),4318,1,2019,4.3,45.22472222,-75.3625
PERCY LAKE (PINE),4318,2,2014,3.3,45.225,-75.36222222
PERCY LAKE (PINE),4318,3,2010,4.1,45.2025,-78.35277778
PERCY LAKE (PINE),4318,3,2012,4.6,45.2025,-78.35277778
PERCY LAKE (PINE),4318,3,2013,4.7,45.2025,-78.35277778
PERCY LAKE (PINE),4318,3,2014,4,45.2025,-78.35277778
PERCY LAKE (PINE),4318,3,2016,4.6,45.2025,-78.35277778
PERCY LAKE (PINE),4318,3,2017,3.9,45.2025,-78.35277778
PERRAULT LAKE,4320,1,2015,3.5,50.33555556,-93.15277778
PERRAULT LAKE,4320,1,2017,2,50.33555556,-93.15277778
PERRAULT LAKE,4320,1,2019,3.5,50.33555556,-93.15277778
PERRAULT LAKE,4320,2,2015,3,50.28222222,-93.09333333
PERRAULT LAKE,4320,2,2017,2,50.28222222,-93.09333333
PERRAULT LAKE,4320,2,2018,3.3,50.28222222,-93.09333333
PERRAULT LAKE,4320,2,2019,3,50.28222222,-93.09333333
PERRY LAKE,4324,1,2007,3.7,45.53333333,-79.23333333
PERRY LAKE,4324,1,2008,2.7,45.53333333,-79.23333333
PERRY LAKE,4324,1,2009,3,45.53333333,-79.23333333
PERRY LAKE,4324,1,2010,5,45.53333333,-79.23333333
PERRY LAKE,4324,1,2011,4,45.53333333,-79.23333333
PERRY LAKE,4324,1,2012,4.2,45.53333333,-79.23333333
PERRY LAKE,4324,1,2013,3.6,45.53333333,-79.23333333
PERRY LAKE,4324,1,2014,2.8,45.53333333,-79.23333333
PERRY LAKE,4324,1,2015,2.9,45.53333333,-79.23333333
PERRY LAKE,4324,1,2016,3.6,45.53333333,-79.23333333
PERRY LAKE,4327,1,2018,5.1,48.53027778,-80.10694444
PERRY LAKE,4327,1,2019,5.5,48.53027778,-80.10694444
PERRY LAKE,4327,2,2019,3.5,48.52194444,-80.10111111
PETER LAKE,7004,1,1997,3.4,44.86666667,-77.8
PETER LAKE,7004,1,1998,2.7,44.86666667,-77.8
PETER LAKE,7004,1,1999,3.3,44.86666667,-77.8
PETER LAKE,7004,1,2000,5.4,44.86666667,-77.8
PETERS LAKE,4335,1,2007,3.5,45.53333333,-79.15
PETERS LAKE,4335,1,2008,3.5,45.53333333,-79.15
PETERS LAKE,4335,1,2009,3.5,45.53333333,-79.15
PETERS LAKE,4335,1,2013,4,45.53333333,-79.15
PEVENSEY LAKE (LOON),4340,1,2009,6.1,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2010,6.7,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2011,6.5,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2012,6.4,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2013,6.5,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2014,5.9,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2016,6.6,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2017,5.2,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2018,5.2,45.66666667,-79.21666667
PEVENSEY LAKE (LOON),4340,1,2019,6,45.66666667,-79.21666667
PEWEE LAKE,4341,1,2002,2.1,45.57194444,-78.52527778
PHARAND LAKE,4344,1,2003,1.8,48.12277778,-81.83083333
PHARAND LAKE,4344,2,2003,1.6,48.11888889,-81.81361111
PHARAND LAKE,4344,2,2005,2.4,48.11888889,-81.81361111
PHARAND LAKE,4344,3,2003,2.1,48.11916667,-81.79583333
PHARAND LAKE,4344,4,2005,2.1,48.12944444,-81.78694444
PICARD LAKE (BIG CEDAR),4352,1,1998,5.5,44.78333333,-78.38333333
PICARD LAKE (BIG CEDAR),4352,1,2001,6.2,44.78333333,-78.38333333
PICARD LAKE (BIG CEDAR),4352,1,2002,6,44.78333333,-78.38333333
PICARD LAKE (BIG CEDAR),4352,1,2008,4.7,44.78333333,-78.38333333
PICARD LAKE (BIG CEDAR),4352,1,2010,5.1,44.78333333,-78.38333333
PICARD LAKE (BIG CEDAR),4352,1,2018,4.2,44.78333333,-78.38333333
PICARD LAKE (BIG CEDAR),4352,1,2019,4.3,44.78333333,-78.38333333
PICKEREL LAKE,4355,1,1998,3,45.68333333,-79.30694444
PICKEREL LAKE,4355,1,2000,2.6,45.68333333,-79.30694444
PICKEREL LAKE,4355,1,2001,3.2,45.68333333,-79.30694444
PICKEREL LAKE,4355,1,2002,2.8,45.68333333,-79.30694444
PICKEREL LAKE,4355,1,2003,3,45.68333333,-79.30694444
PICKEREL LAKE,7005,1,1997,4.2,49.80444444,-94.84888889
PICKEREL LAKE,7005,1,1998,4,49.80444444,-94.84888889
PICKEREL LAKE,7005,1,1999,3.9,49.80444444,-94.84888889
PICKEREL LAKE,7005,1,2000,4.2,49.80444444,-94.84888889
PICKEREL LAKE,7005,1,2001,3.9,49.80444444,-94.84888889
PICKEREL LAKE,7005,1,2002,4.1,49.80444444,-94.84888889
PICKEREL LAKE,7005,1,2003,4.5,49.80444444,-94.84888889
PICKEREL LAKE,7005,3,2009,4.6,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2010,4.9,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2011,5.3,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2012,4.8,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2013,5.2,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2014,4.6,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2015,4.9,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2016,4.1,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2017,5.1,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2018,5.2,49.80416667,-94.85138889
PICKEREL LAKE,7005,3,2019,5.4,49.80416667,-94.85138889
PICKEREL LAKE,7005,4,2009,4.5,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2010,4.8,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2011,5,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2012,4.5,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2013,5,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2014,4.4,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2015,4.3,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2016,3.9,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2017,4.9,49.78972222,-94.89222222
PICKEREL LAKE,7005,4,2018,4.8,49.78972222,-94.89222222
PICKERING LAKE,4358,1,2011,1.7,45.205,-79.65444444
PICKERING LAKE,4358,1,2012,2,45.205,-79.65444444
PICKERING LAKE,4358,1,2013,1.5,45.205,-79.65444444
PICKERING LAKE,4358,1,2014,1.5,45.205,-79.65444444
PICKERING LAKE,4358,1,2016,1.9,45.205,-79.65444444
PICKERING LAKE,4358,1,2017,1.8,45.205,-79.65444444
PICKERING LAKE,4358,1,2018,1.7,45.205,-79.65444444
PICKERING LAKE,4358,1,2019,1.6,45.205,-79.65444444
PICKERING LAKE,4358,2,2018,2.7,45.20472222,-79.65444444
PICNIC LAKE,4363,1,2000,4.3,48.60805556,-85.26861111
PIGEON LAKE,4365,1,2002,4.4,44.97138889,-79.47138889
PIGEON LAKE,6919,1,2003,0.6,44.385,-78.50694444
PIGEON LAKE,6919,1,2019,1.5,44.385,-78.50694444
PIGEON LAKE,6919,3,1997,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,1998,3.1,44.49944444,-78.49972222
PIGEON LAKE,6919,3,1999,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2000,2.9,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2001,2.9,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2004,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2005,3.3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2006,2.9,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2007,3.2,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2008,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2009,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2010,3.6,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2011,2.7,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2012,3.1,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2013,2.7,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2014,2.9,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2015,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2016,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2017,3,44.49944444,-78.49972222
PIGEON LAKE,6919,3,2018,3.1,44.49944444,-78.49972222
PIGEON LAKE,6919,4,2001,4.1,44.54444444,-78.48416667
PIGEON LAKE,6919,4,2002,4.4,44.54444444,-78.48416667
PIGEON LAKE,6919,6,2001,4.6,44.56277778,-78.46222222
PIGEON LAKE,6919,6,2002,4,44.56277778,-78.46222222
PIGEON LAKE,6919,8,1998,3.5,44.45,-78.5
PIGEON LAKE,6919,8,2001,4.8,44.45,-78.5
PIGEON LAKE,6919,9,2001,4.6,44.56916667,-78.4775
PIGEON LAKE,6919,12,2002,4.8,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2003,4.6,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2004,4.2,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2005,4.5,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2006,3.8,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2007,3.2,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2008,3.2,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2009,3.2,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2011,3.3,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2012,2.2,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2013,1.3,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2014,3,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2016,3.3,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2017,3.3,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2018,3,44.55027778,-78.50166667
PIGEON LAKE,6919,12,2019,2.9,44.55027778,-78.50166667
PIGEON LAKE,6919,13,2002,3,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2003,4.2,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2004,3.1,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2005,3.3,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2006,3,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2007,3.2,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2008,3,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2009,3,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2010,3.5,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2011,2.7,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2012,3.2,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2013,2.7,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2014,2.9,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2015,3.2,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2016,3,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2017,3,44.56861111,-78.48527778
PIGEON LAKE,6919,13,2018,2.8,44.56861111,-78.48527778
PIGEON LAKE,6919,15,2003,3.5,44.52055556,-78.5025
PIGEON LAKE,6919,15,2004,4.2,44.52055556,-78.5025
PIGEON LAKE,6919,15,2005,3.2,44.52055556,-78.5025
PIGEON LAKE,6919,15,2006,4,44.52055556,-78.5025
PIGEON LAKE,6919,15,2007,3.7,44.52055556,-78.5025
PIGEON LAKE,6919,15,2008,3.2,44.52055556,-78.5025
PIGEON LAKE,6919,15,2009,3.1,44.52055556,-78.5025
PIGEON LAKE,6919,15,2010,3.1,44.52055556,-78.5025
PIGEON LAKE,6919,15,2011,2.5,44.52055556,-78.5025
PIGEON LAKE,6919,15,2012,3.5,44.52055556,-78.5025
PIGEON LAKE,6919,15,2013,2.8,44.52055556,-78.5025
PIGEON LAKE,6919,15,2014,3,44.52055556,-78.5025
PIGEON LAKE,6919,15,2015,3.2,44.52055556,-78.5025
PIGEON LAKE,6919,15,2016,3,44.52055556,-78.5025
PIGEON LAKE,6919,15,2017,3,44.52055556,-78.5025
PIGEON LAKE,6919,15,2018,3.1,44.52055556,-78.5025
PIGEON LAKE,6919,15,2019,3,44.52055556,-78.5025
PIGEON LAKE,6919,16,2001,5,44.5625,-78.5125
PIGEON LAKE,6919,16,2004,4.6,44.5625,-78.5125
PIGEON LAKE,6919,16,2005,4,44.5625,-78.5125
PIGEON LAKE,6919,16,2006,3.9,44.5625,-78.5125
PIGEON LAKE,6919,16,2007,3.5,44.5625,-78.5125
PIGEON LAKE,6919,16,2008,3,44.5625,-78.5125
PIGEON LAKE,6919,16,2009,3.3,44.5625,-78.5125
PIGEON LAKE,6919,16,2011,3,44.5625,-78.5125
PIGEON LAKE,6919,16,2012,2.6,44.5625,-78.5125
PIGEON LAKE,6919,16,2013,1.5,44.5625,-78.5125
PIGEON LAKE,6919,16,2014,3.1,44.5625,-78.5125
PIGEON LAKE,6919,16,2016,3.5,44.5625,-78.5125
PIGEON LAKE,6919,16,2017,3.3,44.5625,-78.5125
PIGEON LAKE,6919,16,2018,2.7,44.5625,-78.5125
PIGEON LAKE,6919,16,2019,2.9,44.5625,-78.5125
PIGEON RIVER,7260,1,2000,4,44.33722222,-78.54027778
PIGEON RIVER,7260,1,2001,1.8,44.33722222,-78.54027778
PIGEON RIVER,7260,1,2002,2.1,44.33722222,-78.54027778
PIGEON RIVER,7260,1,2003,2,44.33722222,-78.54027778
PIKE LAKE,205,1,2004,2.4,43.96527778,-80.81194444
PIKE LAKE,205,1,2005,2.3,43.96527778,-80.81194444
PIKE LAKE,205,1,2006,2.3,43.96527778,-80.81194444
PIKE LAKE,205,1,2007,2.9,43.96527778,-80.81194444
PIKE LAKE,205,1,2008,2.6,43.96527778,-80.81194444
PIKE LAKE,205,1,2009,2.9,43.96527778,-80.81194444
PIKE LAKE,205,1,2010,2.8,43.96527778,-80.81194444
PIKE LAKE,205,1,2011,2.9,43.96527778,-80.81194444
PIKE LAKE,205,1,2012,2.5,43.96527778,-80.81194444
PIKE LAKE,205,1,2013,2.8,43.96527778,-80.81194444
PIKE LAKE,205,1,2014,3.1,43.96527778,-80.81194444
PIKE LAKE,205,1,2015,3,43.96527778,-80.81194444
PIKE LAKE,205,1,2016,3.7,43.96527778,-80.81194444
PIKE LAKE,205,1,2017,4.2,43.96527778,-80.81194444
PIKE LAKE,4369,1,1995,2.2,44.79777778,-76.33055556
PIKE LAKE,4369,1,1996,5.8,44.79777778,-76.33055556
PIKE LAKE,4369,1,1997,4.1,44.79777778,-76.33055556
PIKE LAKE,4369,1,1998,3.8,44.79777778,-76.33055556
PIKE LAKE,4369,1,1999,5.3,44.79777778,-76.33055556
PIKE LAKE,4369,1,2000,5.1,44.79777778,-76.33055556
PIKE LAKE,4369,1,2001,1.3,44.79777778,-76.33055556
PIKE LAKE,4369,2,1995,2.5,44.77916667,-76.34527778
PIKE LAKE,4369,2,1996,5.8,44.77916667,-76.34527778
PIKE LAKE,4369,2,1997,3.9,44.77916667,-76.34527778
PIKE LAKE,4369,2,1998,4,44.77916667,-76.34527778
PIKE LAKE,4369,2,1999,5.3,44.77916667,-76.34527778
PIKE LAKE,4369,2,2000,4.2,44.77916667,-76.34527778
PIKE LAKE,4369,2,2001,2.6,44.77916667,-76.34527778
PIKE LAKE,4369,3,1999,5,44.76472222,-76.365
PIKE LAKE,4369,3,2002,6,44.76472222,-76.365
PIKE LAKE,4369,4,2002,5,44.77972222,-76.34583333
PIKE LAKE,4369,4,2003,5.7,44.77972222,-76.34583333
PIKE LAKE,4369,4,2004,4.6,44.77972222,-76.34583333
PIKE LAKE,4369,4,2008,4,44.77972222,-76.34583333
PIKE LAKE,4369,6,2014,2,44.77916667,-76.34527778
PIKE LAKE,7106,1,2000,1.4,47.49027778,-79.86083333
PIKE LAKE,7106,1,2002,1.5,47.49027778,-79.86083333
PIKE LAKE,7106,1,2003,1,47.49027778,-79.86083333
PIKE LAKE,7106,1,2004,1.5,47.49027778,-79.86083333
PIKE LAKE,7106,1,2010,2,47.49027778,-79.86083333
PIKE LAKE,7106,1,2014,1,47.49027778,-79.86083333
PIKE LAKE,7106,2,1997,2,47.49361111,-79.85666667
PIKE LAKE,7106,2,1999,2.2,47.49361111,-79.85666667
PIKE LAKE,7106,2,2000,2.2,47.49361111,-79.85666667
PIKE LAKE,7106,2,2001,0.8,47.49361111,-79.85666667
PIKE LAKE,7106,2,2002,1.5,47.49361111,-79.85666667
PIKE LAKE,7106,2,2003,1.5,47.49361111,-79.85666667
PIKE LAKE,7106,2,2004,1.5,47.49361111,-79.85666667
PIKE LAKE,7106,2,2007,1.3,47.49361111,-79.85666667
PIKE LAKE,7106,2,2010,1.2,47.49361111,-79.85666667
PIKE LAKE,7106,3,2001,1.5,47.48583333,-79.87527778
PIKE LAKE,7106,3,2002,2.5,47.48583333,-79.87527778
PIKE LAKE,7106,3,2003,2,47.48583333,-79.87527778
PIKE LAKE,7106,3,2004,1.5,47.48583333,-79.87527778
PIKE LAKE,7106,3,2007,3,47.48583333,-79.87527778
PIKE LAKE,7106,3,2010,1.6,47.48583333,-79.87527778
PIKE LAKE,7368,1,2004,2.3,46.17694444,-81.26972222
PIKE LAKE (NL),6028,1,2015,1.4,49.38055556,-82.0975
PINE LAKE,4378,2,1995,4.5,44.94027778,-79.45
PINE LAKE,4378,2,1996,4.1,44.94027778,-79.45
PINE LAKE,4378,2,1997,3.9,44.94027778,-79.45
PINE LAKE,4378,2,1999,4.6,44.94027778,-79.45
PINE LAKE,4378,3,2010,3.4,44.94388889,-79.43527778
PINE LAKE,4378,4,2011,3.1,44.93583333,-79.46777778
PINE LAKE,4379,1,1992,4.6,45.06638889,-79.06833333
PINE LAKE,4379,1,1993,3.8,45.06638889,-79.06833333
PINE LAKE,4379,1,1995,5.2,45.06638889,-79.06833333
PINE LAKE,4379,1,1996,4.9,45.06638889,-79.06833333
PINE LAKE,4379,1,1997,3,45.06638889,-79.06833333
PINE LAKE,4379,1,2009,4.2,45.06638889,-79.06833333
PINE LAKE,4379,1,2013,4.8,45.06638889,-79.06833333
PINE LAKE,4379,1,2016,3.5,45.06638889,-79.06833333
PINE LAKE,4379,1,2017,3.3,45.06638889,-79.06833333
PINE LAKE,4379,1,2018,3.4,45.06638889,-79.06833333
PINE LAKE,4379,1,2019,3.2,45.06638889,-79.06833333
PINE LAKE,7107,1,2002,4.4,44.88722222,-76.89777778
PINE LAKE,7107,1,2003,5.8,44.88722222,-76.89777778
PINE LAKE,7107,1,2004,4.8,44.88722222,-76.89777778
PINE LAKE,7107,1,2005,4.8,44.88722222,-76.89777778
PINE LAKE,7107,1,2006,5.1,44.88722222,-76.89777778
PINE LAKE,7107,1,2007,5.4,44.88722222,-76.89777778
PINE LAKE,7107,1,2008,5.3,44.88722222,-76.89777778
PINE LAKE,7107,1,2009,5.4,44.88722222,-76.89777778
PINE LAKE,7107,1,2010,5.4,44.88722222,-76.89777778
PINE LAKE,7107,1,2011,3.9,44.88722222,-76.89777778
PINE LAKE,7107,1,2012,4.5,44.88722222,-76.89777778
PLATEAU LAKE,7446,1,2014,2.3,48.74555556,-91.50027778
PLATEAU LAKE,7446,1,2017,2.2,48.74555556,-91.50027778
PLATEAU LAKE,7446,1,2018,1.7,48.74555556,-91.50027778
PLATEAU LAKE,7446,2,2014,2.4,48.73944444,-91.46111111
PLATEAU LAKE,7446,2,2017,2.1,48.73944444,-91.46111111
PLATEAU LAKE,7446,2,2018,1.8,48.73944444,-91.46111111
PLEBON LAKE,7418,1,2018,4.8,45.45527778,-77.50944444
PORCUPINE LAKE,4428,1,2002,3,45.15305556,-79.00305556
PORCUPINE LAKE,7338,1,2005,1.8,48.49055556,-81.17833333
PORCUPINE LAKE,7338,1,2018,2,48.49055556,-81.17833333
PORCUPINE LAKE,7338,2,2005,1.8,48.47916667,-81.19527778
PORCUPINE LAKE,7338,2,2018,2,48.47916667,-81.19527778
PORTAGE LAKE,4433,1,2012,4.4,45.26611111,-79.99944444
PORTAGE LAKE,4433,1,2014,2.4,45.26611111,-79.99944444
PORTAGE LAKE,4433,1,2017,3.2,45.26611111,-79.99944444
PORTAGE LAKE,4433,1,2019,3.3,45.26611111,-79.99944444
PORTAGE LAKE,4433,2,2018,2.5,45.40472222,-80.04361111
PORTAGE LAKE,4434,1,1995,1.9,45.9,-80.55
PORTAGE LAKE,4434,1,1997,2.1,45.9,-80.55
PORTAGE LAKE,4434,1,1998,3.4,45.9,-80.55
PORTAGE LAKE,7396,1,2006,4,46.72916667,-80.58194444
PORTAGE LAKE,7396,1,2010,9.4,46.72916667,-80.58194444
PORTAGE LAKE,7396,1,2012,4.4,46.72916667,-80.58194444
PORTAGE LAKE,7396,1,2013,4.2,46.72916667,-80.58194444
PORTAGE LAKE,7396,1,2014,4,46.72916667,-80.58194444
PORTAGE LAKE,7396,1,2015,4.5,46.72916667,-80.58194444
PORTAGE LAKE,7396,1,2018,4,46.72916667,-80.58194444
POT LAKE,7656,1,2018,1.8,44.43111111,-76.38527778
POT LAKE,7656,1,2019,1.2,44.43111111,-76.38527778
POTSPOON LAKE,6625,1,2002,4.3,44.60388889,-76.5825
POTSPOON LAKE,6625,1,2005,6.1,44.60388889,-76.5825
POTSPOON LAKE,6625,2,2012,3.5,44.605,-76.58083333
PRELATE LAKE,4456,1,2018,1.4,48.19083333,-90.39944444
PRELATE LAKE,4456,1,2019,1.8,48.19083333,-90.39944444
PRELATE LAKE,4456,2,2018,2.3,48.18527778,-90.39666667
PRELATE LAKE,4456,2,2019,2,48.18527778,-90.39666667
PRESTON LAKE,7006,2,1995,4.1,43.98555556,-79.37888889
PRESTON LAKE,7006,2,1996,5.6,43.98555556,-79.37888889
PRESTON LAKE,7006,2,1997,3.3,43.98555556,-79.37888889
PRESTON LAKE,7006,2,1998,4.1,43.98555556,-79.37888889
PRESTON LAKE,7006,2,1999,4,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2000,4.7,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2001,3.5,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2002,4.6,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2003,3.1,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2006,3.7,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2007,4.6,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2008,3.6,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2009,3.4,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2010,4,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2011,4.5,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2012,2.8,43.98555556,-79.37888889
PRESTON LAKE,7006,2,2013,4.4,43.98555556,-79.37888889
PRINCE LAKE,4461,2,1999,2.4,46.5625,-84.55472222
PRINCE LAKE,4461,2,2000,2.5,46.5625,-84.55472222
PRINCE LAKE,4461,2,2001,1.5,46.5625,-84.55472222
PRINCE LAKE,4461,2,2002,1.7,46.5625,-84.55472222
PRINCE LAKE,4461,2,2003,1.5,46.5625,-84.55472222
PRINCE LAKE,4461,2,2004,1.8,46.5625,-84.55472222
PRINCE LAKE,4461,2,2009,1.9,46.5625,-84.55472222
PRINCE LAKE,4461,2,2011,2.1,46.5625,-84.55472222
PRINCE LAKE,4461,2,2012,3,46.5625,-84.55472222
PRINCE LAKE,4461,3,2000,2.3,46.57888889,-84.55277778
PRINCE LAKE,4461,3,2003,2.5,46.57888889,-84.55277778
PRINCE LAKE,4461,3,2004,2.5,46.57888889,-84.55277778
PRINCE LAKE,4461,3,2005,2,46.57888889,-84.55277778
PRINCE LAKE,4461,3,2006,2,46.57888889,-84.55277778
PRINGLE LAKE,4464,1,2014,2.4,44.8675,-77.22722222
PROSPECT LAKE,4468,1,2004,3.1,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2005,3.3,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2006,3.5,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2007,3.3,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2008,3.1,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2009,3,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2010,3.3,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2011,3.1,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2013,3.1,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2014,2.3,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2015,2.2,44.98333333,-79.13333333
PROSPECT LAKE,4468,1,2016,2.6,44.98333333,-79.13333333
PROSPECT LAKE,4468,2,2017,2.3,44.98472222,-79.13222222
PROSPECT LAKE,4468,2,2018,2.4,44.98472222,-79.13222222
PROULX LAKE,7595,2,2015,3.2,49.40527778,-82.35388889
PURDY LAKE,4479,1,2002,4.7,45.345,-77.73305556
PUSEY LAKE,4481,1,2014,5,45.04666667,-78.21611111
